beginTS,endTS,duration,n_interr,interr_dur,drifting
22.05,12.0,12.483333333333333,1,1.4666666666666666,1
22.03333333333333,6.25,8.216666666666667,0,0.0,1
22.15,6.25,8.1,0,0.0,1
22.05,6.25,8.2,0,0.0,1
22.03333333333333,6.25,8.216666666666667,0,0.0,1
22.16666666666667,6.25,8.083333333333334,0,0.0,1
18.8,12.0,15.883333333333333,2,1.3166666666666669,1
22.066666666666666,6.25,8.183333333333334,0,0.0,1
22.16666666666667,6.25,8.083333333333334,0,0.0,1
22.05,6.25,8.2,0,0.0,1
